instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
29929730,116913,MANKIND25JUN2800CE,MANKIND,0,2025-06-26,2800.0,0.05,225,CE,NFO-OPT,NFO
29929986,116914,MANKIND25JUN2800PE,MANKIND,0,2025-06-26,2800.0,0.05,225,PE,NFO-OPT,NFO
29889282,116755,MANKIND25JUN2100CE,MANKIND,0,2025-06-26,2100.0,0.05,225,CE,NFO-OPT,NFO
29889538,116756,MANKIND25JUN2100PE,MANKIND,0,2025-06-26,2100.0,0.05,225,PE,NFO-OPT,NFO
29930754,116917,MANKIND25JUN2900CE,MANKIND,0,2025-06-26,2900.0,0.05,225,CE,NFO-OPT,NFO
29931010,116918,MANKIND25JUN2900PE,MANKIND,0,2025-06-26,2900.0,0.05,225,PE,NFO-OPT,NFO
29986562,117135,MANKIND25JUL2500CE,MANKIND,0,2025-07-31,2500.0,0.05,225,CE,NFO-OPT,NFO
29997826,117179,MANKIND25JUL2500PE,MANKIND,0,2025-07-31,2500.0,0.05,225,PE,NFO-OPT,NFO
29985538,117131,MANKIND25JUL2450CE,MANKIND,0,2025-07-31,2450.0,0.05,225,CE,NFO-OPT,NFO
29986306,117134,MANKIND25JUL2450PE,MANKIND,0,2025-07-31,2450.0,0.05,225,PE,NFO-OPT,NFO
29998082,117180,MANKIND25JUL2550CE,MANKIND,0,2025-07-31,2550.0,0.05,225,CE,NFO-OPT,NFO
29998338,117181,MANKIND25JUL2550PE,MANKIND,0,2025-07-31,2550.0,0.05,225,PE,NFO-OPT,NFO
29985026,117129,MANKIND25JUL2400CE,MANKIND,0,2025-07-31,2400.0,0.05,225,CE,NFO-OPT,NFO
29985282,117130,MANKIND25JUL2400PE,MANKIND,0,2025-07-31,2400.0,0.05,225,PE,NFO-OPT,NFO
29998594,117182,MANKIND25JUL2600CE,MANKIND,0,2025-07-31,2600.0,0.05,225,CE,NFO-OPT,NFO
29998850,117183,MANKIND25JUL2600PE,MANKIND,0,2025-07-31,2600.0,0.05,225,PE,NFO-OPT,NFO
29984514,117127,MANKIND25JUL2350CE,MANKIND,0,2025-07-31,2350.0,0.05,225,CE,NFO-OPT,NFO
29984770,117128,MANKIND25JUL2350PE,MANKIND,0,2025-07-31,2350.0,0.05,225,PE,NFO-OPT,NFO
29999106,117184,MANKIND25JUL2650CE,MANKIND,0,2025-07-31,2650.0,0.05,225,CE,NFO-OPT,NFO
29999362,117185,MANKIND25JUL2650PE,MANKIND,0,2025-07-31,2650.0,0.05,225,PE,NFO-OPT,NFO
29979394,117107,MANKIND25JUL2300CE,MANKIND,0,2025-07-31,2300.0,0.05,225,CE,NFO-OPT,NFO
29984258,117126,MANKIND25JUL2300PE,MANKIND,0,2025-07-31,2300.0,0.05,225,PE,NFO-OPT,NFO
29999618,117186,MANKIND25JUL2700CE,MANKIND,0,2025-07-31,2700.0,0.05,225,CE,NFO-OPT,NFO
29999874,117187,MANKIND25JUL2700PE,MANKIND,0,2025-07-31,2700.0,0.05,225,PE,NFO-OPT,NFO
29978882,117105,MANKIND25JUL2250CE,MANKIND,0,2025-07-31,2250.0,0.05,225,CE,NFO-OPT,NFO
29979138,117106,MANKIND25JUL2250PE,MANKIND,0,2025-07-31,2250.0,0.05,225,PE,NFO-OPT,NFO
29978370,117103,MANKIND25JUL2200CE,MANKIND,0,2025-07-31,2200.0,0.05,225,CE,NFO-OPT,NFO
29978626,117104,MANKIND25JUL2200PE,MANKIND,0,2025-07-31,2200.0,0.05,225,PE,NFO-OPT,NFO
30000642,117190,MANKIND25JUL2800CE,MANKIND,0,2025-07-31,2800.0,0.05,225,CE,NFO-OPT,NFO
30000898,117191,MANKIND25JUL2800PE,MANKIND,0,2025-07-31,2800.0,0.05,225,PE,NFO-OPT,NFO
29958914,117027,MANKIND25JUL2100CE,MANKIND,0,2025-07-31,2100.0,0.05,225,CE,NFO-OPT,NFO
29977602,117100,MANKIND25JUL2100PE,MANKIND,0,2025-07-31,2100.0,0.05,225,PE,NFO-OPT,NFO
30001666,117194,MANKIND25JUL2900CE,MANKIND,0,2025-07-31,2900.0,0.05,225,CE,NFO-OPT,NFO
30001922,117195,MANKIND25JUL2900PE,MANKIND,0,2025-07-31,2900.0,0.05,225,PE,NFO-OPT,NFO
30025474,117287,MANKIND25AUG2500CE,MANKIND,0,2025-08-28,2500.0,0.05,225,CE,NFO-OPT,NFO
30025986,117289,MANKIND25AUG2500PE,MANKIND,0,2025-08-28,2500.0,0.05,225,PE,NFO-OPT,NFO
30029570,117303,MANKIND25AUG2600CE,MANKIND,0,2025-08-28,2600.0,0.05,225,CE,NFO-OPT,NFO
30029826,117304,MANKIND25AUG2600PE,MANKIND,0,2025-08-28,2600.0,0.05,225,PE,NFO-OPT,NFO
30023682,117280,MANKIND25AUG2400CE,MANKIND,0,2025-08-28,2400.0,0.05,225,CE,NFO-OPT,NFO
30025218,117286,MANKIND25AUG2400PE,MANKIND,0,2025-08-28,2400.0,0.05,225,PE,NFO-OPT,NFO
30030082,117305,MANKIND25AUG2700CE,MANKIND,0,2025-08-28,2700.0,0.05,225,CE,NFO-OPT,NFO
30030338,117306,MANKIND25AUG2700PE,MANKIND,0,2025-08-28,2700.0,0.05,225,PE,NFO-OPT,NFO
30022658,117276,MANKIND25AUG2300CE,MANKIND,0,2025-08-28,2300.0,0.05,225,CE,NFO-OPT,NFO
30022914,117277,MANKIND25AUG2300PE,MANKIND,0,2025-08-28,2300.0,0.05,225,PE,NFO-OPT,NFO
30030594,117307,MANKIND25AUG2800CE,MANKIND,0,2025-08-28,2800.0,0.05,225,CE,NFO-OPT,NFO
30030850,117308,MANKIND25AUG2800PE,MANKIND,0,2025-08-28,2800.0,0.05,225,PE,NFO-OPT,NFO
30022146,117274,MANKIND25AUG2200CE,MANKIND,0,2025-08-28,2200.0,0.05,225,CE,NFO-OPT,NFO
30022402,117275,MANKIND25AUG2200PE,MANKIND,0,2025-08-28,2200.0,0.05,225,PE,NFO-OPT,NFO
30019842,117265,MANKIND25AUG2000CE,MANKIND,0,2025-08-28,2000.0,0.05,225,CE,NFO-OPT,NFO
30020098,117266,MANKIND25AUG2000PE,MANKIND,0,2025-08-28,2000.0,0.05,225,PE,NFO-OPT,NFO
28828418,112611,MARICO25JUN730CE,MARICO,0,2025-06-26,730.0,0.05,1200,CE,NFO-OPT,NFO
28828674,112612,MARICO25JUN730PE,MARICO,0,2025-06-26,730.0,0.05,1200,PE,NFO-OPT,NFO
30115586,117639,MARICO25JUN720CE,MARICO,0,2025-06-26,720.0,0.05,1200,CE,NFO-OPT,NFO
30115842,117640,MARICO25JUN720PE,MARICO,0,2025-06-26,720.0,0.05,1200,PE,NFO-OPT,NFO
30116098,117641,MARICO25JUN740CE,MARICO,0,2025-06-26,740.0,0.05,1200,CE,NFO-OPT,NFO
30116354,117642,MARICO25JUN740PE,MARICO,0,2025-06-26,740.0,0.05,1200,PE,NFO-OPT,NFO
28827906,112609,MARICO25JUN710CE,MARICO,0,2025-06-26,710.0,0.05,1200,CE,NFO-OPT,NFO
28828162,112610,MARICO25JUN710PE,MARICO,0,2025-06-26,710.0,0.05,1200,PE,NFO-OPT,NFO
28828930,112613,MARICO25JUN750CE,MARICO,0,2025-06-26,750.0,0.05,1200,CE,NFO-OPT,NFO
28829186,112614,MARICO25JUN750PE,MARICO,0,2025-06-26,750.0,0.05,1200,PE,NFO-OPT,NFO
30115074,117637,MARICO25JUN700CE,MARICO,0,2025-06-26,700.0,0.05,1200,CE,NFO-OPT,NFO
30115330,117638,MARICO25JUN700PE,MARICO,0,2025-06-26,700.0,0.05,1200,PE,NFO-OPT,NFO
30116610,117643,MARICO25JUN760CE,MARICO,0,2025-06-26,760.0,0.05,1200,CE,NFO-OPT,NFO
30116866,117644,MARICO25JUN760PE,MARICO,0,2025-06-26,760.0,0.05,1200,PE,NFO-OPT,NFO
28827394,112607,MARICO25JUN690CE,MARICO,0,2025-06-26,690.0,0.05,1200,CE,NFO-OPT,NFO
28827650,112608,MARICO25JUN690PE,MARICO,0,2025-06-26,690.0,0.05,1200,PE,NFO-OPT,NFO
28829442,112615,MARICO25JUN770CE,MARICO,0,2025-06-26,770.0,0.05,1200,CE,NFO-OPT,NFO
28829698,112616,MARICO25JUN770PE,MARICO,0,2025-06-26,770.0,0.05,1200,PE,NFO-OPT,NFO
30114562,117635,MARICO25JUN680CE,MARICO,0,2025-06-26,680.0,0.05,1200,CE,NFO-OPT,NFO
30114818,117636,MARICO25JUN680PE,MARICO,0,2025-06-26,680.0,0.05,1200,PE,NFO-OPT,NFO
30117122,117645,MARICO25JUN780CE,MARICO,0,2025-06-26,780.0,0.05,1200,CE,NFO-OPT,NFO
30117378,117646,MARICO25JUN780PE,MARICO,0,2025-06-26,780.0,0.05,1200,PE,NFO-OPT,NFO
28826882,112605,MARICO25JUN670CE,MARICO,0,2025-06-26,670.0,0.05,1200,CE,NFO-OPT,NFO
28827138,112606,MARICO25JUN670PE,MARICO,0,2025-06-26,670.0,0.05,1200,PE,NFO-OPT,NFO
28829954,112617,MARICO25JUN790CE,MARICO,0,2025-06-26,790.0,0.05,1200,CE,NFO-OPT,NFO
28830210,112618,MARICO25JUN790PE,MARICO,0,2025-06-26,790.0,0.05,1200,PE,NFO-OPT,NFO
30114050,117633,MARICO25JUN660CE,MARICO,0,2025-06-26,660.0,0.05,1200,CE,NFO-OPT,NFO
30114306,117634,MARICO25JUN660PE,MARICO,0,2025-06-26,660.0,0.05,1200,PE,NFO-OPT,NFO
30117634,117647,MARICO25JUN800CE,MARICO,0,2025-06-26,800.0,0.05,1200,CE,NFO-OPT,NFO
30117890,117648,MARICO25JUN800PE,MARICO,0,2025-06-26,800.0,0.05,1200,PE,NFO-OPT,NFO
28830722,112620,MARICO25JUN810PE,MARICO,0,2025-06-26,810.0,0.05,1200,PE,NFO-OPT,NFO
30118658,117651,MARICO25JUN840CE,MARICO,0,2025-06-26,840.0,0.05,1200,CE,NFO-OPT,NFO
30118914,117652,MARICO25JUN840PE,MARICO,0,2025-06-26,840.0,0.05,1200,PE,NFO-OPT,NFO
28830978,112621,MARICO25JUN830CE,MARICO,0,2025-06-26,830.0,0.05,1200,CE,NFO-OPT,NFO
28831234,112622,MARICO25JUN830PE,MARICO,0,2025-06-26,830.0,0.05,1200,PE,NFO-OPT,NFO
30118146,117649,MARICO25JUN820CE,MARICO,0,2025-06-26,820.0,0.05,1200,CE,NFO-OPT,NFO
30118402,117650,MARICO25JUN820PE,MARICO,0,2025-06-26,820.0,0.05,1200,PE,NFO-OPT,NFO
28830466,112619,MARICO25JUN810CE,MARICO,0,2025-06-26,810.0,0.05,1200,CE,NFO-OPT,NFO
28826370,112603,MARICO25JUN650CE,MARICO,0,2025-06-26,650.0,0.05,1200,CE,NFO-OPT,NFO
28826626,112604,MARICO25JUN650PE,MARICO,0,2025-06-26,650.0,0.05,1200,PE,NFO-OPT,NFO
30113538,117631,MARICO25JUN640CE,MARICO,0,2025-06-26,640.0,0.05,1200,CE,NFO-OPT,NFO
30113794,117632,MARICO25JUN640PE,MARICO,0,2025-06-26,640.0,0.05,1200,PE,NFO-OPT,NFO
30113026,117629,MARICO25JUN620CE,MARICO,0,2025-06-26,620.0,0.05,1200,CE,NFO-OPT,NFO
30113282,117630,MARICO25JUN620PE,MARICO,0,2025-06-26,620.0,0.05,1200,PE,NFO-OPT,NFO
30112514,117627,MARICO25JUN600CE,MARICO,0,2025-06-26,600.0,0.05,1200,CE,NFO-OPT,NFO
30112770,117628,MARICO25JUN600PE,MARICO,0,2025-06-26,600.0,0.05,1200,PE,NFO-OPT,NFO
30059010,117418,MARICO25JUL730CE,MARICO,0,2025-07-31,730.0,0.05,1200,CE,NFO-OPT,NFO
30059266,117419,MARICO25JUL730PE,MARICO,0,2025-07-31,730.0,0.05,1200,PE,NFO-OPT,NFO
28863490,112748,MARICO25JUL740CE,MARICO,0,2025-07-31,740.0,0.05,1200,CE,NFO-OPT,NFO
28863746,112749,MARICO25JUL740PE,MARICO,0,2025-07-31,740.0,0.05,1200,PE,NFO-OPT,NFO
28862978,112746,MARICO25JUL720CE,MARICO,0,2025-07-31,720.0,0.05,1200,CE,NFO-OPT,NFO
28863234,112747,MARICO25JUL720PE,MARICO,0,2025-07-31,720.0,0.05,1200,PE,NFO-OPT,NFO
30059522,117420,MARICO25JUL750CE,MARICO,0,2025-07-31,750.0,0.05,1200,CE,NFO-OPT,NFO
30059778,117421,MARICO25JUL750PE,MARICO,0,2025-07-31,750.0,0.05,1200,PE,NFO-OPT,NFO
30054146,117399,MARICO25JUL710CE,MARICO,0,2025-07-31,710.0,0.05,1200,CE,NFO-OPT,NFO
30054402,117400,MARICO25JUL710PE,MARICO,0,2025-07-31,710.0,0.05,1200,PE,NFO-OPT,NFO
28864258,112751,MARICO25JUL760CE,MARICO,0,2025-07-31,760.0,0.05,1200,CE,NFO-OPT,NFO
28864514,112752,MARICO25JUL760PE,MARICO,0,2025-07-31,760.0,0.05,1200,PE,NFO-OPT,NFO
28862466,112744,MARICO25JUL700CE,MARICO,0,2025-07-31,700.0,0.05,1200,CE,NFO-OPT,NFO
28862722,112745,MARICO25JUL700PE,MARICO,0,2025-07-31,700.0,0.05,1200,PE,NFO-OPT,NFO
30060034,117422,MARICO25JUL770CE,MARICO,0,2025-07-31,770.0,0.05,1200,CE,NFO-OPT,NFO
30060290,117423,MARICO25JUL770PE,MARICO,0,2025-07-31,770.0,0.05,1200,PE,NFO-OPT,NFO
30051074,117387,MARICO25JUL690CE,MARICO,0,2025-07-31,690.0,0.05,1200,CE,NFO-OPT,NFO
30053890,117398,MARICO25JUL690PE,MARICO,0,2025-07-31,690.0,0.05,1200,PE,NFO-OPT,NFO
28864770,112753,MARICO25JUL780CE,MARICO,0,2025-07-31,780.0,0.05,1200,CE,NFO-OPT,NFO
28865026,112754,MARICO25JUL780PE,MARICO,0,2025-07-31,780.0,0.05,1200,PE,NFO-OPT,NFO
28861698,112741,MARICO25JUL680CE,MARICO,0,2025-07-31,680.0,0.05,1200,CE,NFO-OPT,NFO
28861954,112742,MARICO25JUL680PE,MARICO,0,2025-07-31,680.0,0.05,1200,PE,NFO-OPT,NFO
30050562,117385,MARICO25JUL670CE,MARICO,0,2025-07-31,670.0,0.05,1200,CE,NFO-OPT,NFO
30050818,117386,MARICO25JUL670PE,MARICO,0,2025-07-31,670.0,0.05,1200,PE,NFO-OPT,NFO
28865282,112755,MARICO25JUL800CE,MARICO,0,2025-07-31,800.0,0.05,1200,CE,NFO-OPT,NFO
28868098,112766,MARICO25JUL800PE,MARICO,0,2025-07-31,800.0,0.05,1200,PE,NFO-OPT,NFO
28860674,112737,MARICO25JUL660CE,MARICO,0,2025-07-31,660.0,0.05,1200,CE,NFO-OPT,NFO
28861442,112740,MARICO25JUL660PE,MARICO,0,2025-07-31,660.0,0.05,1200,PE,NFO-OPT,NFO
28868354,112767,MARICO25JUL820CE,MARICO,0,2025-07-31,820.0,0.05,1200,CE,NFO-OPT,NFO
28868610,112768,MARICO25JUL820PE,MARICO,0,2025-07-31,820.0,0.05,1200,PE,NFO-OPT,NFO
28860162,112735,MARICO25JUL640CE,MARICO,0,2025-07-31,640.0,0.05,1200,CE,NFO-OPT,NFO
28860418,112736,MARICO25JUL640PE,MARICO,0,2025-07-31,640.0,0.05,1200,PE,NFO-OPT,NFO
28859650,112733,MARICO25JUL620CE,MARICO,0,2025-07-31,620.0,0.05,1200,CE,NFO-OPT,NFO
28859906,112734,MARICO25JUL620PE,MARICO,0,2025-07-31,620.0,0.05,1200,PE,NFO-OPT,NFO
28859138,112731,MARICO25JUL600CE,MARICO,0,2025-07-31,600.0,0.05,1200,CE,NFO-OPT,NFO
28859394,112732,MARICO25JUL600PE,MARICO,0,2025-07-31,600.0,0.05,1200,PE,NFO-OPT,NFO
30100738,117581,MARICO25AUG740CE,MARICO,0,2025-08-28,740.0,0.05,1200,CE,NFO-OPT,NFO
30100994,117582,MARICO25AUG740PE,MARICO,0,2025-08-28,740.0,0.05,1200,PE,NFO-OPT,NFO
30100226,117579,MARICO25AUG720CE,MARICO,0,2025-08-28,720.0,0.05,1200,CE,NFO-OPT,NFO
30100482,117580,MARICO25AUG720PE,MARICO,0,2025-08-28,720.0,0.05,1200,PE,NFO-OPT,NFO
30101250,117583,MARICO25AUG760CE,MARICO,0,2025-08-28,760.0,0.05,1200,CE,NFO-OPT,NFO
30101506,117584,MARICO25AUG760PE,MARICO,0,2025-08-28,760.0,0.05,1200,PE,NFO-OPT,NFO
30099714,117577,MARICO25AUG700CE,MARICO,0,2025-08-28,700.0,0.05,1200,CE,NFO-OPT,NFO
30099970,117578,MARICO25AUG700PE,MARICO,0,2025-08-28,700.0,0.05,1200,PE,NFO-OPT,NFO
30102018,117586,MARICO25AUG780CE,MARICO,0,2025-08-28,780.0,0.05,1200,CE,NFO-OPT,NFO
30102274,117587,MARICO25AUG780PE,MARICO,0,2025-08-28,780.0,0.05,1200,PE,NFO-OPT,NFO
30099202,117575,MARICO25AUG680CE,MARICO,0,2025-08-28,680.0,0.05,1200,CE,NFO-OPT,NFO
30099458,117576,MARICO25AUG680PE,MARICO,0,2025-08-28,680.0,0.05,1200,PE,NFO-OPT,NFO
30102530,117588,MARICO25AUG800CE,MARICO,0,2025-08-28,800.0,0.05,1200,CE,NFO-OPT,NFO
30102786,117589,MARICO25AUG800PE,MARICO,0,2025-08-28,800.0,0.05,1200,PE,NFO-OPT,NFO
30098690,117573,MARICO25AUG660CE,MARICO,0,2025-08-28,660.0,0.05,1200,CE,NFO-OPT,NFO
30098946,117574,MARICO25AUG660PE,MARICO,0,2025-08-28,660.0,0.05,1200,PE,NFO-OPT,NFO
30098178,117571,MARICO25AUG640CE,MARICO,0,2025-08-28,640.0,0.05,1200,CE,NFO-OPT,NFO
30098434,117572,MARICO25AUG640PE,MARICO,0,2025-08-28,640.0,0.05,1200,PE,NFO-OPT,NFO
30220546,118049,MARUTI25JUN12400CE,MARUTI,0,2025-06-26,12400.0,0.05,50,CE,NFO-OPT,NFO
30220802,118050,MARUTI25JUN12400PE,MARUTI,0,2025-06-26,12400.0,0.05,50,PE,NFO-OPT,NFO
28890882,112855,MARUTI25JUN12500CE,MARUTI,0,2025-06-26,12500.0,0.05,50,CE,NFO-OPT,NFO
28891138,112856,MARUTI25JUN12500PE,MARUTI,0,2025-06-26,12500.0,0.05,50,PE,NFO-OPT,NFO
28887298,112841,MARUTI25JUN12300CE,MARUTI,0,2025-06-26,12300.0,0.05,50,CE,NFO-OPT,NFO
28889090,112848,MARUTI25JUN12300PE,MARUTI,0,2025-06-26,12300.0,0.05,50,PE,NFO-OPT,NFO
30221058,118051,MARUTI25JUN12600CE,MARUTI,0,2025-06-26,12600.0,0.05,50,CE,NFO-OPT,NFO
30221314,118052,MARUTI25JUN12600PE,MARUTI,0,2025-06-26,12600.0,0.05,50,PE,NFO-OPT,NFO
30220034,118047,MARUTI25JUN12200CE,MARUTI,0,2025-06-26,12200.0,0.05,50,CE,NFO-OPT,NFO
30220290,118048,MARUTI25JUN12200PE,MARUTI,0,2025-06-26,12200.0,0.05,50,PE,NFO-OPT,NFO
28891394,112857,MARUTI25JUN12700CE,MARUTI,0,2025-06-26,12700.0,0.05,50,CE,NFO-OPT,NFO
28904706,112909,MARUTI25JUN12700PE,MARUTI,0,2025-06-26,12700.0,0.05,50,PE,NFO-OPT,NFO
28886786,112839,MARUTI25JUN12100CE,MARUTI,0,2025-06-26,12100.0,0.05,50,CE,NFO-OPT,NFO
28887042,112840,MARUTI25JUN12100PE,MARUTI,0,2025-06-26,12100.0,0.05,50,PE,NFO-OPT,NFO
30221570,118053,MARUTI25JUN12800CE,MARUTI,0,2025-06-26,12800.0,0.05,50,CE,NFO-OPT,NFO
30221826,118054,MARUTI25JUN12800PE,MARUTI,0,2025-06-26,12800.0,0.05,50,PE,NFO-OPT,NFO
30219522,118045,MARUTI25JUN12000CE,MARUTI,0,2025-06-26,12000.0,0.05,50,CE,NFO-OPT,NFO
30219778,118046,MARUTI25JUN12000PE,MARUTI,0,2025-06-26,12000.0,0.05,50,PE,NFO-OPT,NFO
28905474,112912,MARUTI25JUN12900CE,MARUTI,0,2025-06-26,12900.0,0.05,50,CE,NFO-OPT,NFO
28905730,112913,MARUTI25JUN12900PE,MARUTI,0,2025-06-26,12900.0,0.05,50,PE,NFO-OPT,NFO
28886274,112837,MARUTI25JUN11900CE,MARUTI,0,2025-06-26,11900.0,0.05,50,CE,NFO-OPT,NFO
28886530,112838,MARUTI25JUN11900PE,MARUTI,0,2025-06-26,11900.0,0.05,50,PE,NFO-OPT,NFO
30222082,118055,MARUTI25JUN13000CE,MARUTI,0,2025-06-26,13000.0,0.05,50,CE,NFO-OPT,NFO
30222338,118056,MARUTI25JUN13000PE,MARUTI,0,2025-06-26,13000.0,0.05,50,PE,NFO-OPT,NFO
30219010,118043,MARUTI25JUN11800CE,MARUTI,0,2025-06-26,11800.0,0.05,50,CE,NFO-OPT,NFO
30219266,118044,MARUTI25JUN11800PE,MARUTI,0,2025-06-26,11800.0,0.05,50,PE,NFO-OPT,NFO
28905986,112914,MARUTI25JUN13100CE,MARUTI,0,2025-06-26,13100.0,0.05,50,CE,NFO-OPT,NFO
28906242,112915,MARUTI25JUN13100PE,MARUTI,0,2025-06-26,13100.0,0.05,50,PE,NFO-OPT,NFO
28885762,112835,MARUTI25JUN11700CE,MARUTI,0,2025-06-26,11700.0,0.05,50,CE,NFO-OPT,NFO
28886018,112836,MARUTI25JUN11700PE,MARUTI,0,2025-06-26,11700.0,0.05,50,PE,NFO-OPT,NFO
30224898,118066,MARUTI25JUN13200PE,MARUTI,0,2025-06-26,13200.0,0.05,50,PE,NFO-OPT,NFO
30258434,118197,MARUTI25JUN14800CE,MARUTI,0,2025-06-26,14800.0,0.05,50,CE,NFO-OPT,NFO
30259714,118202,MARUTI25JUN14800PE,MARUTI,0,2025-06-26,14800.0,0.05,50,PE,NFO-OPT,NFO
30237698,118116,MARUTI25JUN14600CE,MARUTI,0,2025-06-26,14600.0,0.05,50,CE,NFO-OPT,NFO
30238210,118118,MARUTI25JUN14600PE,MARUTI,0,2025-06-26,14600.0,0.05,50,PE,NFO-OPT,NFO
30231554,118092,MARUTI25JUN14400CE,MARUTI,0,2025-06-26,14400.0,0.05,50,CE,NFO-OPT,NFO
30232322,118095,MARUTI25JUN14400PE,MARUTI,0,2025-06-26,14400.0,0.05,50,PE,NFO-OPT,NFO
30230530,118088,MARUTI25JUN14200CE,MARUTI,0,2025-06-26,14200.0,0.05,50,CE,NFO-OPT,NFO
30231298,118091,MARUTI25JUN14200PE,MARUTI,0,2025-06-26,14200.0,0.05,50,PE,NFO-OPT,NFO
28916226,112954,MARUTI25JUN14100CE,MARUTI,0,2025-06-26,14100.0,0.05,50,CE,NFO-OPT,NFO
28917250,112958,MARUTI25JUN14100PE,MARUTI,0,2025-06-26,14100.0,0.05,50,PE,NFO-OPT,NFO
30230018,118086,MARUTI25JUN14000CE,MARUTI,0,2025-06-26,14000.0,0.05,50,CE,NFO-OPT,NFO
30230274,118087,MARUTI25JUN14000PE,MARUTI,0,2025-06-26,14000.0,0.05,50,PE,NFO-OPT,NFO
28915202,112950,MARUTI25JUN13900CE,MARUTI,0,2025-06-26,13900.0,0.05,50,CE,NFO-OPT,NFO
28915458,112951,MARUTI25JUN13900PE,MARUTI,0,2025-06-26,13900.0,0.05,50,PE,NFO-OPT,NFO
30229250,118083,MARUTI25JUN13800CE,MARUTI,0,2025-06-26,13800.0,0.05,50,CE,NFO-OPT,NFO
30229762,118085,MARUTI25JUN13800PE,MARUTI,0,2025-06-26,13800.0,0.05,50,PE,NFO-OPT,NFO
28914690,112948,MARUTI25JUN13700CE,MARUTI,0,2025-06-26,13700.0,0.05,50,CE,NFO-OPT,NFO
28914946,112949,MARUTI25JUN13700PE,MARUTI,0,2025-06-26,13700.0,0.05,50,PE,NFO-OPT,NFO
30226178,118071,MARUTI25JUN13600CE,MARUTI,0,2025-06-26,13600.0,0.05,50,CE,NFO-OPT,NFO
30228994,118082,MARUTI25JUN13600PE,MARUTI,0,2025-06-26,13600.0,0.05,50,PE,NFO-OPT,NFO
28913410,112943,MARUTI25JUN13500CE,MARUTI,0,2025-06-26,13500.0,0.05,50,CE,NFO-OPT,NFO
28913666,112944,MARUTI25JUN13500PE,MARUTI,0,2025-06-26,13500.0,0.05,50,PE,NFO-OPT,NFO
30225154,118067,MARUTI25JUN13400CE,MARUTI,0,2025-06-26,13400.0,0.05,50,CE,NFO-OPT,NFO
30225410,118068,MARUTI25JUN13400PE,MARUTI,0,2025-06-26,13400.0,0.05,50,PE,NFO-OPT,NFO
28906498,112916,MARUTI25JUN13300CE,MARUTI,0,2025-06-26,13300.0,0.05,50,CE,NFO-OPT,NFO
28906754,112917,MARUTI25JUN13300PE,MARUTI,0,2025-06-26,13300.0,0.05,50,PE,NFO-OPT,NFO
30222594,118057,MARUTI25JUN13200CE,MARUTI,0,2025-06-26,13200.0,0.05,50,CE,NFO-OPT,NFO
30218498,118041,MARUTI25JUN11600CE,MARUTI,0,2025-06-26,11600.0,0.05,50,CE,NFO-OPT,NFO
30218754,118042,MARUTI25JUN11600PE,MARUTI,0,2025-06-26,11600.0,0.05,50,PE,NFO-OPT,NFO
28885250,112833,MARUTI25JUN11500CE,MARUTI,0,2025-06-26,11500.0,0.05,50,CE,NFO-OPT,NFO
28885506,112834,MARUTI25JUN11500PE,MARUTI,0,2025-06-26,11500.0,0.05,50,PE,NFO-OPT,NFO
30217986,118039,MARUTI25JUN11400CE,MARUTI,0,2025-06-26,11400.0,0.05,50,CE,NFO-OPT,NFO
30218242,118040,MARUTI25JUN11400PE,MARUTI,0,2025-06-26,11400.0,0.05,50,PE,NFO-OPT,NFO
28883714,112827,MARUTI25JUN11300CE,MARUTI,0,2025-06-26,11300.0,0.05,50,CE,NFO-OPT,NFO
28883970,112828,MARUTI25JUN11300PE,MARUTI,0,2025-06-26,11300.0,0.05,50,PE,NFO-OPT,NFO
30217474,118037,MARUTI25JUN11200CE,MARUTI,0,2025-06-26,11200.0,0.05,50,CE,NFO-OPT,NFO
30217730,118038,MARUTI25JUN11200PE,MARUTI,0,2025-06-26,11200.0,0.05,50,PE,NFO-OPT,NFO
28883202,112825,MARUTI25JUN11100CE,MARUTI,0,2025-06-26,11100.0,0.05,50,CE,NFO-OPT,NFO
28883458,112826,MARUTI25JUN11100PE,MARUTI,0,2025-06-26,11100.0,0.05,50,PE,NFO-OPT,NFO
30216706,118034,MARUTI25JUN11000CE,MARUTI,0,2025-06-26,11000.0,0.05,50,CE,NFO-OPT,NFO
30217218,118036,MARUTI25JUN11000PE,MARUTI,0,2025-06-26,11000.0,0.05,50,PE,NFO-OPT,NFO
28882690,112823,MARUTI25JUN10900CE,MARUTI,0,2025-06-26,10900.0,0.05,50,CE,NFO-OPT,NFO
28882946,112824,MARUTI25JUN10900PE,MARUTI,0,2025-06-26,10900.0,0.05,50,PE,NFO-OPT,NFO
30216194,118032,MARUTI25JUN10800CE,MARUTI,0,2025-06-26,10800.0,0.05,50,CE,NFO-OPT,NFO
30216450,118033,MARUTI25JUN10800PE,MARUTI,0,2025-06-26,10800.0,0.05,50,PE,NFO-OPT,NFO
28882178,112821,MARUTI25JUN10700CE,MARUTI,0,2025-06-26,10700.0,0.05,50,CE,NFO-OPT,NFO
28882434,112822,MARUTI25JUN10700PE,MARUTI,0,2025-06-26,10700.0,0.05,50,PE,NFO-OPT,NFO
30215170,118028,MARUTI25JUN10600CE,MARUTI,0,2025-06-26,10600.0,0.05,50,CE,NFO-OPT,NFO
